Order_ID,Order_Date,Year,Month_No,Month,Ship_Date,Delivery_Days,Customer_ID,Customer_Name,Gender,Age,Age_Group,City,State,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Sales_Category,Profit,Profit_Margin,Ship_Mode,Payment_Mode,Rating,Returned
ORD00936,2025-07-09,2025,7,Jul,2025-07-15,6,CUST1806,Hiran Bhalla,Male,41,Senior,Lucknow,Uttar Pradesh,North,Furniture,Dining Table,7,15000,25,78750,High,29116.47,0.369732952380952,Express,UPI,2,No
ORD00946,2024-07-31,2024,7,Jul,2024-08-05,5,CUST2334,Miraya Kashyap,Male,45,Senior,Patna,Bihar,East,Electronics,Smart TV,3,40000,0,120000,High,47192.09,0.393267416666667,Express,Card,1,No
ORD00949,2024-07-24,2024,7,Jul,2024-07-29,5,CUST5116,Kashvi Sharaf,Female,47,Senior,Mumbai,Maharashtra,West,Clothing,Jeans,3,1800,20,4320,Low,862.8,0.199722222222222,Express,Card,4,Yes
ORD00983,2024-07-15,2024,7,Jul,2024-07-18,3,CUST8758,Lakshit Kunda,Female,52,Senior,Ahmedabad,Gujarat,West,Electronics,Smartphone,7,25000,20,140000,High,25779.07,0.184136214285714,Express,Cash,1,No
ORD01003,2024-07-15,2024,7,Jul,2024-07-17,2,CUST8268,Nayantara Jaggi,Male,29,Senior,Jaipur,Rajasthan,North,Sports,Cricket Bat,6,2500,5,14250,High,5191.24,0.364297543859649,Standard,Cash,1,Yes
ORD01012,2024-07-10,2024,7,Jul,2024-07-12,2,CUST8929,Saanvi Manda,Female,18,Teen,Bhubaneswar,Odisha,East,Electronics,Headphones,4,2000,10,7200,Low,2719.8,0.37775,Same Day,Card,2,No
ORD01015,2024-07-28,2024,7,Jul,2024-08-03,6,CUST5015,Anaya Sekhon,Male,62,Senior,Patna,Bihar,East,Groceries,Cooking Oil,1,1500,20,1200,Low,428.38,0.356983333333333,Standard,Cash,3,Yes
ORD01034,2025-07-10,2025,7,Jul,2025-07-15,5,CUST2840,Anahita Lalla,Male,50,Senior,Bengaluru,Karnataka,South,Sports,Tennis Racket,4,3200,0,12800,High,2323.32,0.181509375,Express,UPI,4,No
ORD01036,2025-07-07,2025,7,Jul,2025-07-10,3,CUST1104,Zeeshan Dubey,Female,19,Teen,Hyderabad,Telangana,South,Furniture,Sofa,7,30000,5,199500,High,71700.59,0.359401453634085,Express,Cash,2,No
ORD01058,2025-07-10,2025,7,Jul,2025-07-17,7,CUST3491,Divit Virk,Female,30,Senior,Pune,Maharashtra,West,Electronics,Smart TV,5,40000,15,170000,High,22893.08,0.134665176470588,Express,UPI,4,No
ORD01070,2024-07-19,2024,7,Jul,2024-07-22,3,CUST3631,Nishith Kalita,Male,53,Senior,Lucknow,Uttar Pradesh,North,Clothing,Sneakers,6,4500,5,25650,High,3959.03,0.154348148148148,Same Day,Cash,1,No
ORD01087,2025-07-19,2025,7,Jul,2025-07-20,1,CUST1969,Abram Kalla,Female,24,Senior,Chennai,Tamil Nadu,South,Electronics,Tablet,1,18000,0,18000,High,6040.78,0.335598888888889,Same Day,Cash,3,Yes
ORD01102,2025-07-02,2025,7,Jul,2025-07-06,4,CUST5666,Raghav Khurana,Female,36,Senior,Kolkata,West Bengal,East,Clothing,T-Shirt,2,800,15,1360,Low,220.31,0.161992647058824,Same Day,UPI,2,No
ORD01119,2025-07-21,2025,7,Jul,2025-07-24,3,CUST3870,Biju Comar,Female,37,Senior,Bengaluru,Karnataka,South,Sports,Football,3,1200,5,3420,Low,1042.02,0.304684210526316,Express,Card,5,No
ORD01125,2024-07-12,2024,7,Jul,2024-07-15,3,CUST8355,Anika Gera,Female,39,Senior,Hyderabad,Telangana,South,Clothing,Sneakers,2,4500,10,8100,Low,2082.14,0.257054320987654,Same Day,Card,2,No
ORD01134,2024-07-20,2024,7,Jul,2024-07-23,3,CUST4575,Alia Garg,Female,34,Senior,Ahmedabad,Gujarat,West,Furniture,Bed Frame,1,25000,25,18750,High,2593.23,0.1383056,Standard,Card,3,No
ORD01137,2025-07-14,2025,7,Jul,2025-07-18,4,CUST5919,Shamik Deol,Female,38,Senior,Lucknow,Uttar Pradesh,North,Furniture,Dining Table,3,15000,0,45000,High,9368.88,0.208197333333333,Express,UPI,4,No
ORD01146,2024-07-04,2024,7,Jul,2024-07-07,3,CUST2332,Zoya Bahri,Female,47,Senior,Kolkata,West Bengal,East,Clothing,T-Shirt,8,800,15,5440,Low,967.77,0.177898897058824,Express,Card,3,No
ORD01154,2024-07-24,2024,7,Jul,2024-07-25,1,CUST6903,Mahika Krishnamurthy,Female,39,Senior,Bengaluru,Karnataka,South,Groceries,Tea Powder,2,450,15,765,Low,237,0.309803921568627,Same Day,UPI,1,No
ORD01164,2025-07-31,2025,7,Jul,2025-08-07,7,CUST1183,Ira Thakur,Female,18,Teen,Pune,Maharashtra,West,Groceries,Snacks Pack,3,300,0,900,Low,388.14,0.431266666666667,Express,Cash,2,No
ORD01168,2024-07-06,2024,7,Jul,2024-07-10,4,CUST3867,Diya Madan,Male,54,Senior,Hyderabad,Telangana,South,Electronics,Headphones,5,2000,25,7500,Low,2117.18,0.282290666666667,Express,Card,3,Yes
ORD01178,2025-07-06,2025,7,Jul,2025-07-10,4,CUST1173,Shayak Lanka,Female,39,Senior,Delhi,Delhi,North,Clothing,Jeans,5,1800,15,7650,Low,1784.44,0.233260130718954,Same Day,Card,4,No
ORD01214,2025-07-14,2025,7,Jul,2025-07-21,7,CUST9473,Riaan Thaman,Male,20,Teen,Delhi,Delhi,North,Clothing,T-Shirt,4,800,0,3200,Low,648.04,0.2025125,Same Day,Cash,2,Yes
ORD01215,2025-07-13,2025,7,Jul,2025-07-14,1,CUST5102,Pari Dyal,Male,51,Senior,Pune,Maharashtra,West,Groceries,Cooking Oil,5,1500,5,7125,Low,1065.36,0.149524210526316,Standard,Card,3,No
ORD01217,2025-07-08,2025,7,Jul,2025-07-10,2,CUST4870,Alisha Lad,Male,30,Senior,Kolkata,West Bengal,East,Electronics,Laptop,2,55000,10,99000,High,16230.91,0.163948585858586,Express,Cash,2,No
ORD01218,2024-07-20,2024,7,Jul,2024-07-27,7,CUST7044,Priyansh Bobal,Male,27,Senior,Lucknow,Uttar Pradesh,North,Furniture,Dining Table,1,15000,10,13500,High,2033.2,0.150607407407407,Standard,Cash,3,No
ORD01229,2024-07-08,2024,7,Jul,2024-07-12,4,CUST9420,Indrans Swamy,Male,60,Senior,Lucknow,Uttar Pradesh,North,Sports,Dumbbells,2,4000,5,7600,Low,938.36,0.123468421052632,Same Day,UPI,4,No
ORD01235,2025-07-06,2025,7,Jul,2025-07-13,7,CUST5221,Manjari Doshi,Male,27,Senior,Lucknow,Uttar Pradesh,North,Furniture,Dining Table,4,15000,15,51000,High,6792.63,0.133188823529412,Same Day,UPI,1,No
ORD01239,2024-07-05,2024,7,Jul,2024-07-06,1,CUST2348,Hansh Bhattacharyya,Male,27,Senior,Lucknow,Uttar Pradesh,North,Groceries,Snacks Pack,2,300,25,450,Low,100.44,0.2232,Standard,Card,1,Yes
ORD01248,2025-07-04,2025,7,Jul,2025-07-06,2,CUST1121,Saksham Devan,Male,34,Senior,Delhi,Delhi,North,Electronics,Smart TV,6,40000,5,228000,High,99246.37,0.435291096491228,Same Day,UPI,2,No
ORD01250,2025-07-28,2025,7,Jul,2025-07-30,2,CUST3421,Urvi Baral,Female,61,Senior,Bhubaneswar,Odisha,East,Sports,Yoga Mat,7,900,20,5040,Low,515.23,0.102228174603175,Standard,UPI,5,No
ORD01254,2025-07-03,2025,7,Jul,2025-07-08,5,CUST9954,Zaina Dugar,Female,19,Teen,Lucknow,Uttar Pradesh,North,Clothing,Kurta,1,1200,15,1020,Low,105.97,0.103892156862745,Same Day,UPI,2,No
ORD01291,2025-07-08,2025,7,Jul,2025-07-10,2,CUST4208,Rasha Chada,Male,30,Senior,Chennai,Tamil Nadu,South,Clothing,Sneakers,1,4500,25,3375,Low,987.82,0.292687407407407,Standard,Cash,5,No
ORD01319,2025-07-17,2025,7,Jul,2025-07-18,1,CUST8564,Nakul Sani,Female,53,Senior,Patna,Bihar,East,Sports,Cricket Bat,1,2500,5,2375,Low,895.27,0.376955789473684,Standard,Cash,1,No
ORD01361,2025-07-26,2025,7,Jul,2025-08-01,6,CUST4765,Vivaan Kanda,Female,64,Senior,Kolkata,West Bengal,East,Clothing,Kurta,5,1200,25,4500,Low,1820.27,0.404504444444444,Same Day,Cash,5,No
ORD01388,2025-07-17,2025,7,Jul,2025-07-19,2,CUST8727,Kabir Varkey,Female,51,Senior,Patna,Bihar,East,Electronics,Smart TV,3,40000,5,114000,High,15395.92,0.135051929824561,Express,Cash,4,No
ORD01397,2024-07-30,2024,7,Jul,2024-08-01,2,CUST3445,Trisha Balay,Male,61,Senior,Bengaluru,Karnataka,South,Furniture,Sofa,7,30000,25,157500,High,27293.96,0.173294984126984,Standard,Card,1,No
ORD01407,2024-07-04,2024,7,Jul,2024-07-05,1,CUST7468,Ayesha Ravel,Male,39,Senior,Hyderabad,Telangana,South,Sports,Yoga Mat,3,900,5,2565,Low,618.9,0.241286549707602,Same Day,Card,4,No
ORD01413,2024-07-01,2024,7,Jul,2024-07-08,7,CUST1124,Rania Keer,Male,62,Senior,Patna,Bihar,East,Clothing,T-Shirt,4,800,0,3200,Low,1300.34,0.40635625,Express,UPI,5,No
ORD01418,2024-07-15,2024,7,Jul,2024-07-18,3,CUST1996,Yasmin Bhat,Female,23,Senior,Mumbai,Maharashtra,West,Sports,Cricket Bat,7,2500,15,14875,High,6164.45,0.414416806722689,Standard,UPI,1,No
ORD01423,2025-07-28,2025,7,Jul,2025-08-01,4,CUST7796,Prerak Subramaniam,Female,24,Senior,Pune,Maharashtra,West,Clothing,Kurta,1,1200,0,1200,Low,206.06,0.171716666666667,Express,Cash,1,No
ORD01431,2025-07-11,2025,7,Jul,2025-07-18,7,CUST9404,Nayantara Sekhon,Female,27,Senior,Bengaluru,Karnataka,South,Electronics,Smart TV,1,40000,25,30000,High,4719.06,0.157302,Express,Cash,5,No
ORD01443,2025-07-01,2025,7,Jul,2025-07-06,5,CUST5067,Romil Hegde,Female,60,Senior,Kolkata,West Bengal,East,Furniture,Dining Table,7,15000,0,105000,High,38700.15,0.368572857142857,Standard,UPI,4,No
ORD01460,2025-07-25,2025,7,Jul,2025-07-30,5,CUST9471,Zeeshan Dora,Female,21,Senior,Hyderabad,Telangana,South,Sports,Cricket Bat,2,2500,15,4250,Low,1036.65,0.243917647058824,Express,Cash,4,No
ORD01487,2024-07-13,2024,7,Jul,2024-07-17,4,CUST7177,Shalv Wali,Male,62,Senior,Kolkata,West Bengal,East,Furniture,Dining Table,1,15000,0,15000,High,6053.32,0.403554666666667,Same Day,Cash,3,No
ORD01494,2024-07-23,2024,7,Jul,2024-07-26,3,CUST1865,Priyansh Kapadia,Female,28,Senior,Mumbai,Maharashtra,West,Furniture,Sofa,8,30000,5,228000,High,62452.73,0.27391548245614,Same Day,UPI,5,No
ORD01495,2025-07-26,2025,7,Jul,2025-07-27,1,CUST1957,Pranay Krishnan,Male,49,Senior,Lucknow,Uttar Pradesh,North,Sports,Football,3,1200,25,2700,Low,967.58,0.358362962962963,Standard,UPI,4,No
ORD01496,2024-07-05,2024,7,Jul,2024-07-06,1,CUST7381,Indrajit Garde,Female,18,Teen,Jaipur,Rajasthan,North,Electronics,Laptop,6,55000,20,264000,High,59527.21,0.225481856060606,Same Day,UPI,1,Yes
ORD01497,2024-07-31,2024,7,Jul,2024-08-01,1,CUST3916,Oorja Chaudry,Female,24,Senior,Bhubaneswar,Odisha,East,Electronics,Headphones,3,2000,15,5100,Low,2150.65,0.421696078431373,Standard,UPI,1,No
ORD01584,2024-07-26,2024,7,Jul,2024-07-29,3,CUST7989,Mannat Anand,Male,34,Senior,Ahmedabad,Gujarat,West,Electronics,Laptop,7,55000,5,365750,High,119398.66,0.326448831168831,Standard,Cash,2,No
ORD01585,2024-07-10,2024,7,Jul,2024-07-16,6,CUST7326,Hazel Kumer,Female,54,Senior,Delhi,Delhi,North,Sports,Football,8,1200,15,8160,Low,3446.15,0.422322303921569,Standard,Cash,5,No
ORD01587,2024-07-20,2024,7,Jul,2024-07-22,2,CUST8580,Charvi Wali,Female,61,Senior,Mumbai,Maharashtra,West,Groceries,Tea Powder,4,450,0,1800,Low,272.41,0.151338888888889,Same Day,Cash,5,No
ORD01590,2025-07-25,2025,7,Jul,2025-08-01,7,CUST5234,Adah Ganesh,Female,55,Senior,Jaipur,Rajasthan,North,Clothing,Jeans,5,1800,15,7650,Low,2736.19,0.357671895424837,Same Day,Cash,5,No
ORD01596,2025-07-24,2025,7,Jul,2025-07-29,5,CUST7416,Nehmat Agarwal,Male,39,Senior,Kolkata,West Bengal,East,Clothing,Sneakers,1,4500,20,3600,Low,435.7,0.121027777777778,Same Day,Card,1,No
ORD01606,2024-07-12,2024,7,Jul,2024-07-14,2,CUST5554,Kartik Atwal,Female,31,Senior,Hyderabad,Telangana,South,Electronics,Smartphone,4,25000,25,75000,High,18479.82,0.2463976,Standard,Card,3,No
ORD01610,2025-07-20,2025,7,Jul,2025-07-21,1,CUST7329,Onkar Bumb,Female,58,Senior,Lucknow,Uttar Pradesh,North,Furniture,Bed Frame,8,25000,5,190000,High,33056.78,0.173983052631579,Express,Cash,4,No
ORD01625,2024-07-14,2024,7,Jul,2024-07-15,1,CUST5466,Kanav Sodhi,Male,63,Senior,Chennai,Tamil Nadu,South,Electronics,Laptop,3,55000,5,156750,High,65360.61,0.416973588516746,Express,Cash,2,No
ORD01629,2025-07-19,2025,7,Jul,2025-07-25,6,CUST7581,Ahana  Bhagat,Female,43,Senior,Patna,Bihar,East,Clothing,T-Shirt,7,800,25,4200,Low,1699.93,0.404745238095238,Standard,Cash,3,No
ORD01630,2025-07-12,2025,7,Jul,2025-07-14,2,CUST8145,Yuvaan Varkey,Male,29,Senior,Bengaluru,Karnataka,South,Furniture,Dining Table,1,15000,10,13500,High,2813.91,0.208437777777778,Same Day,UPI,1,No
ORD01635,2025-07-17,2025,7,Jul,2025-07-18,1,CUST6820,Samiha Badami,Male,44,Senior,Kolkata,West Bengal,East,Furniture,Bed Frame,1,25000,0,25000,High,7302.86,0.2921144,Standard,UPI,5,No
ORD01656,2024-07-20,2024,7,Jul,2024-07-26,6,CUST1572,Samar Virk,Male,25,Senior,Bhubaneswar,Odisha,East,Furniture,Bookshelf,6,5000,25,22500,High,9157.36,0.406993777777778,Express,UPI,2,No
ORD01683,2025-07-31,2025,7,Jul,2025-08-06,6,CUST6129,Nirvi Anand,Male,64,Senior,Jaipur,Rajasthan,North,Electronics,Headphones,4,2000,5,7600,Low,1628.93,0.214332894736842,Standard,Card,1,No
ORD01699,2024-07-20,2024,7,Jul,2024-07-22,2,CUST4513,Kabir Grewal,Female,36,Senior,Jaipur,Rajasthan,North,Groceries,Rice Bag,5,1200,0,6000,Low,2211.65,0.368608333333333,Same Day,Card,1,No
ORD01700,2025-07-08,2025,7,Jul,2025-07-11,3,CUST4162,Neelofar Bhatia,Female,19,Teen,Chennai,Tamil Nadu,South,Sports,Football,7,1200,5,7980,Low,2617.13,0.327961152882206,Express,Card,2,No
ORD01705,2025-07-11,2025,7,Jul,2025-07-14,3,CUST1229,Emir Karpe,Female,62,Senior,Bhubaneswar,Odisha,East,Furniture,Dining Table,7,15000,0,105000,High,43285.33,0.412241238095238,Standard,UPI,5,Yes
ORD01723,2024-07-26,2024,7,Jul,2024-08-02,7,CUST1238,Pari Bhargava,Female,39,Senior,Hyderabad,Telangana,South,Furniture,Dining Table,1,15000,0,15000,High,6641.74,0.442782666666667,Standard,UPI,5,No
ORD01724,2024-07-10,2024,7,Jul,2024-07-16,6,CUST7607,Lakshay Kata,Female,33,Senior,Kolkata,West Bengal,East,Electronics,Tablet,1,18000,0,18000,High,4848.2,0.269344444444444,Same Day,Card,5,No
ORD01726,2025-07-31,2025,7,Jul,2025-08-04,4,CUST4302,Aniruddh Bumb,Female,65,Senior,Kolkata,West Bengal,East,Sports,Dumbbells,8,4000,25,24000,High,4782.57,0.19927375,Same Day,Cash,1,No
ORD01741,2025-07-02,2025,7,Jul,2025-07-09,7,CUST3439,Kanav Lanka,Female,33,Senior,Ahmedabad,Gujarat,West,Sports,Tennis Racket,2,3200,15,5440,Low,545.57,0.100288602941176,Express,Card,5,No
ORD01748,2025-07-14,2025,7,Jul,2025-07-19,5,CUST2315,Samaira Gaba,Male,47,Senior,Mumbai,Maharashtra,West,Electronics,Smart TV,4,40000,10,144000,High,53442.5,0.371128472222222,Same Day,Cash,5,No
ORD01749,2024-07-08,2024,7,Jul,2024-07-15,7,CUST3928,Pihu Biswas,Male,51,Senior,Lucknow,Uttar Pradesh,North,Clothing,Kurta,7,1200,20,6720,Low,2969.44,0.441880952380952,Standard,UPI,4,No
ORD01756,2025-07-22,2025,7,Jul,2025-07-24,2,CUST6532,Sara Kala,Male,63,Senior,Bengaluru,Karnataka,South,Electronics,Smart TV,3,40000,20,96000,High,25442.92,0.265030416666667,Standard,UPI,4,No
ORD01784,2024-07-06,2024,7,Jul,2024-07-13,7,CUST7621,Jivika Reddy,Male,20,Teen,Ahmedabad,Gujarat,West,Furniture,Office Chair,7,7000,20,39200,High,17532.11,0.447247704081633,Standard,Card,5,No
ORD01786,2025-07-25,2025,7,Jul,2025-07-29,4,CUST9951,Divij Vala,Male,22,Senior,Jaipur,Rajasthan,North,Groceries,Rice Bag,4,1200,0,4800,Low,1487.9,0.309979166666667,Standard,UPI,2,No
ORD01789,2024-07-17,2024,7,Jul,2024-07-18,1,CUST7515,Chirag Jhaveri,Female,34,Senior,Hyderabad,Telangana,South,Furniture,Sofa,6,30000,0,180000,High,36970.51,0.205391722222222,Standard,Card,2,No
ORD01798,2025-07-18,2025,7,Jul,2025-07-20,2,CUST1118,Mamooty Sethi,Male,40,Senior,Kolkata,West Bengal,East,Sports,Football,2,1200,5,2280,Low,362.34,0.158921052631579,Standard,Card,3,No
ORD01803,2025-07-24,2025,7,Jul,2025-07-28,4,CUST2685,Damini Badami,Male,62,Senior,Hyderabad,Telangana,South,Sports,Tennis Racket,2,3200,15,5440,Low,908.33,0.166972426470588,Same Day,Cash,2,Yes
ORD01818,2025-07-25,2025,7,Jul,2025-07-29,4,CUST1094,Lavanya Karnik,Male,44,Senior,Hyderabad,Telangana,South,Sports,Football,8,1200,15,8160,Low,1789.68,0.219323529411765,Express,Card,3,No
ORD01826,2025-07-29,2025,7,Jul,2025-07-31,2,CUST5401,Oorja Ratti,Female,45,Senior,Ahmedabad,Gujarat,West,Furniture,Bed Frame,7,25000,20,140000,High,50479.11,0.360565071428571,Standard,Card,5,No
ORD01827,2024-07-31,2024,7,Jul,2024-08-03,3,CUST5807,Rasha Setty,Female,65,Senior,Mumbai,Maharashtra,West,Groceries,Cooking Oil,7,1500,20,8400,Low,2110.61,0.251263095238095,Standard,Card,3,No
ORD01828,2024-07-04,2024,7,Jul,2024-07-09,5,CUST8108,Rania Bhatti,Female,22,Senior,Bhubaneswar,Odisha,East,Electronics,Laptop,6,55000,5,313500,High,86118.16,0.274699074960128,Express,UPI,3,No
ORD01842,2024-07-11,2024,7,Jul,2024-07-12,1,CUST9790,Samarth Mangal,Male,49,Senior,Bengaluru,Karnataka,South,Sports,Football,7,1200,25,6300,Low,2123.1,0.337,Standard,UPI,2,No
ORD01846,2024-07-20,2024,7,Jul,2024-07-23,3,CUST9691,Divij Bajwa,Male,35,Senior,Mumbai,Maharashtra,West,Sports,Dumbbells,5,4000,25,15000,High,2621.66,0.174777333333333,Same Day,Cash,1,No
ORD01847,2024-07-13,2024,7,Jul,2024-07-20,7,CUST2234,Dishani Karnik,Female,64,Senior,Lucknow,Uttar Pradesh,North,Electronics,Smart TV,8,40000,20,256000,High,38141.1,0.148988671875,Express,Cash,1,No
ORD01879,2024-07-13,2024,7,Jul,2024-07-20,7,CUST8720,Uthkarsh Bath,Male,62,Senior,Lucknow,Uttar Pradesh,North,Clothing,T-Shirt,8,800,25,4800,Low,1758.66,0.3663875,Same Day,UPI,2,No
ORD01880,2024-07-13,2024,7,Jul,2024-07-14,1,CUST5390,Bhavin Jhaveri,Female,42,Senior,Mumbai,Maharashtra,West,Clothing,T-Shirt,2,800,20,1280,Low,219.94,0.171828125,Express,Cash,5,Yes
ORD01894,2025-07-24,2025,7,Jul,2025-07-28,4,CUST8346,Lakshit Vig,Male,31,Senior,Delhi,Delhi,North,Sports,Tennis Racket,1,3200,10,2880,Low,360.45,0.12515625,Standard,UPI,1,No
ORD01938,2024-07-11,2024,7,Jul,2024-07-15,4,CUST1278,Nayantara Mallick,Male,38,Senior,Jaipur,Rajasthan,North,Electronics,Laptop,8,55000,0,440000,High,50416.95,0.114583977272727,Same Day,UPI,4,No
ORD01948,2024-07-01,2024,7,Jul,2024-07-08,7,CUST5529,Aradhya Kohli,Male,54,Senior,Delhi,Delhi,North,Furniture,Dining Table,4,15000,5,57000,High,6277.07,0.110124035087719,Same Day,UPI,4,Yes
ORD01954,2024-07-16,2024,7,Jul,2024-07-22,6,CUST5596,Indrans Balan,Female,46,Senior,Kolkata,West Bengal,East,Clothing,Jacket,2,3500,25,5250,Low,908.92,0.173127619047619,Express,Card,4,No
ORD01955,2025-07-05,2025,7,Jul,2025-07-10,5,CUST9598,Nishith Gala,Male,52,Senior,Lucknow,Uttar Pradesh,North,Sports,Cricket Bat,8,2500,25,15000,High,5646.81,0.376454,Same Day,Card,5,Yes
ORD01957,2024-07-25,2024,7,Jul,2024-07-30,5,CUST8262,Ritvik Kapur,Female,31,Senior,Lucknow,Uttar Pradesh,North,Electronics,Smartphone,1,25000,25,18750,High,5294.15,0.282354666666667,Same Day,UPI,1,No
ORD01968,2024-07-21,2024,7,Jul,2024-07-24,3,CUST7985,Anvi Hora,Female,34,Senior,Delhi,Delhi,North,Groceries,Milk Pack,5,60,0,300,Low,38.93,0.129766666666667,Express,Cash,2,No
ORD01979,2024-07-22,2024,7,Jul,2024-07-26,4,CUST2277,Ritvik Sant,Male,26,Senior,Ahmedabad,Gujarat,West,Groceries,Cooking Oil,5,1500,5,7125,Low,1183.05,0.166042105263158,Standard,Card,1,No
ORD01995,2024-07-31,2024,7,Jul,2024-08-01,1,CUST5739,Indrajit Sha,Male,19,Teen,Delhi,Delhi,North,Groceries,Snacks Pack,1,300,0,300,Low,101.92,0.339733333333333,Same Day,Cash,3,No
ORD02031,2025-07-01,2025,7,Jul,2025-07-02,1,CUST1501,Vivaan Comar,Female,24,Senior,Kolkata,West Bengal,East,Clothing,Sneakers,8,4500,10,32400,High,3930.83,0.121321913580247,Express,Cash,4,No
ORD02047,2025-07-23,2025,7,Jul,2025-07-24,1,CUST2359,Romil Vig,Female,38,Senior,Chennai,Tamil Nadu,South,Groceries,Snacks Pack,2,300,5,570,Low,173.06,0.303614035087719,Same Day,Cash,5,Yes
ORD02050,2025-07-11,2025,7,Jul,2025-07-13,2,CUST3307,Kismat Bhagat,Female,29,Senior,Mumbai,Maharashtra,West,Clothing,Kurta,1,1200,0,1200,Low,424.96,0.354133333333333,Express,Card,4,No
ORD02079,2024-07-09,2024,7,Jul,2024-07-13,4,CUST1396,Eshani Upadhyay,Male,32,Senior,Bhubaneswar,Odisha,East,Sports,Dumbbells,3,4000,0,12000,High,4171.06,0.347588333333333,Standard,Card,5,No
ORD02080,2025-07-31,2025,7,Jul,2025-08-02,2,CUST8286,Yuvaan Kakar,Male,62,Senior,Hyderabad,Telangana,South,Sports,Yoga Mat,6,900,0,5400,Low,1073.42,0.198781481481482,Same Day,UPI,4,No
ORD02105,2025-07-01,2025,7,Jul,2025-07-03,2,CUST2445,Shalv Rastogi,Male,34,Senior,Mumbai,Maharashtra,West,Sports,Cricket Bat,8,2500,0,20000,High,6467.08,0.323354,Standard,UPI,3,No
ORD02118,2024-07-04,2024,7,Jul,2024-07-05,1,CUST9386,Vritika Sheth,Male,26,Senior,Chennai,Tamil Nadu,South,Groceries,Milk Pack,2,60,10,108,Low,16.35,0.151388888888889,Express,Cash,5,No
ORD02132,2024-07-19,2024,7,Jul,2024-07-22,3,CUST3445,Zeeshan Viswanathan,Male,28,Senior,Mumbai,Maharashtra,West,Furniture,Bookshelf,4,5000,0,20000,High,4562.08,0.228104,Standard,Card,1,No
ORD02153,2024-07-29,2024,7,Jul,2024-08-03,5,CUST6505,Aaina Dutta,Male,45,Senior,Patna,Bihar,East,Groceries,Rice Bag,5,1200,10,5400,Low,2368.6,0.43862962962963,Same Day,Cash,3,No
ORD02163,2025-07-12,2025,7,Jul,2025-07-15,3,CUST5491,Zeeshan Rao,Female,21,Senior,Hyderabad,Telangana,South,Furniture,Office Chair,3,7000,25,15750,High,5007.72,0.317950476190476,Express,Cash,5,No
ORD02170,2024-07-11,2024,7,Jul,2024-07-16,5,CUST1206,Hiran Joshi,Female,65,Senior,Lucknow,Uttar Pradesh,North,Sports,Yoga Mat,8,900,15,6120,Low,1721.25,0.28125,Express,Card,1,Yes
ORD02203,2024-07-30,2024,7,Jul,2024-08-05,6,CUST1504,Charvi Borde,Male,62,Senior,Pune,Maharashtra,West,Furniture,Sofa,1,30000,25,22500,High,5392.73,0.239676888888889,Same Day,Card,4,No
ORD02205,2025-07-03,2025,7,Jul,2025-07-06,3,CUST4152,Pari Bhalla,Male,30,Senior,Jaipur,Rajasthan,North,Electronics,Headphones,5,2000,25,7500,Low,3022.63,0.403017333333333,Same Day,Cash,3,No
ORD02212,2024-07-29,2024,7,Jul,2024-08-03,5,CUST3188,Indrajit Tank,Female,39,Senior,Hyderabad,Telangana,South,Groceries,Tea Powder,4,450,10,1620,Low,263.38,0.16258024691358,Express,Card,1,No
ORD02213,2025-07-21,2025,7,Jul,2025-07-28,7,CUST9569,Indranil Ramaswamy,Female,56,Senior,Pune,Maharashtra,West,Groceries,Rice Bag,4,1200,20,3840,Low,1154.22,0.300578125,Express,UPI,5,No
ORD02215,2025-07-29,2025,7,Jul,2025-07-30,1,CUST1616,Siya Chaudhuri,Female,35,Senior,Chennai,Tamil Nadu,South,Sports,Dumbbells,8,4000,5,30400,High,3736.27,0.122903618421053,Same Day,Cash,3,No
ORD02225,2024-07-06,2024,7,Jul,2024-07-13,7,CUST4414,Piya Agarwal,Male,36,Senior,Bhubaneswar,Odisha,East,Sports,Yoga Mat,3,900,25,2025,Low,564.16,0.278597530864198,Express,Card,3,No
ORD02234,2025-07-27,2025,7,Jul,2025-07-28,1,CUST7701,Divyansh Shah,Female,43,Senior,Ahmedabad,Gujarat,West,Sports,Football,4,1200,25,3600,Low,1253.96,0.348322222222222,Same Day,UPI,3,No
ORD02243,2025-07-03,2025,7,Jul,2025-07-07,4,CUST7161,Ahana  Singh,Male,37,Senior,Jaipur,Rajasthan,North,Clothing,Sneakers,4,4500,5,17100,High,4392.7,0.256883040935673,Same Day,Cash,1,No
ORD02251,2024-07-04,2024,7,Jul,2024-07-06,2,CUST2684,Prerak Grewal,Female,54,Senior,Jaipur,Rajasthan,North,Furniture,Office Chair,2,7000,5,13300,High,5690.27,0.42783984962406,Standard,UPI,3,No
ORD02262,2025-07-31,2025,7,Jul,2025-08-03,3,CUST6483,Shalv Garde,Male,63,Senior,Hyderabad,Telangana,South,Clothing,Kurta,1,1200,25,900,Low,112.13,0.124588888888889,Express,Card,5,No
ORD02273,2025-07-21,2025,7,Jul,2025-07-23,2,CUST9790,Umang Cherian,Male,25,Senior,Lucknow,Uttar Pradesh,North,Furniture,Dining Table,4,15000,10,54000,High,20337.26,0.376615925925926,Same Day,UPI,4,No
